subscription_id,month,Cost
60b191ca-1923-4033-aac4-33af47341243,2022-01-10,54.61056
ttf22f40-597f-4f37-3b33-7c95c9t44tc5,2022-01-10,77.478
t001725t-ae22-415t-35f6-atb7614btea9,2022-01-10,40.833
61c307e5-7f2b-4406-9671-4c2133t7735a,2022-01-10,112.378
34933593-9b49-4e63-ae03-1t09033c391f,2022-01-10,75.36896
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2022-01-10,49.82016
et03930f-3f30-43b3-3b53-359t1fc7t1te,2022-01-10,107.841
0t33a602-395e-4535-b13t-23726171b45c,2022-01-10,81.4368
692t3c45-aa94-427t-b7t9-t236a3913237,2022-01-10,47.1056
433f950f-30t4-4177-b7e5-ac2cc0eb0a16,2022-01-10,75.52864
340a4336-436c-4b75-ab37-f3a911ff200a,2022-01-10,160.191
5ef231t9-a5a4-43c6-395t-fe145451c4cb,2022-01-10,95.808
5tb7194f-a033-4476-bt3f-3e3bffft9ft9,2022-01-10,76.80608
70123bfa-5ec1-443t-b2bc-t75062a3695b,2022-01-10,59.0816
3765343e-5390-4f3f-92b7-2aetc3f0029e,2022-01-10,172.057
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-01-10,83.411
7tb47047-7137-43t3-369b-e9110339c026,2022-01-10,170.312
3c263aee-cb01-44b0-ac6a-e24t77c13tt1,2022-01-10,97.022
5tf3244f-17t5-4476-b675-901t3037a215,2022-01-10,18.285
35cb3ff7-1306-432a-bt40-61333412f6eb,2022-01-10,84.807
f6tta709-16f0-4373-b346-3071f713e337,2022-01-10,51.41696
1a019bac-be5a-4ca3-3953-364ca7f9f3c0,2022-01-10,121.452
30033444-9cea-4903-9f7f-afb42a30cabf,2022-01-10,55.56864
56c4tc6c-ctc3-426c-3fb6-096ff42fbt2e,2022-01-10,89.344
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2022-01-10,75.848
0b233f41-6t2c-4a09-a543-afa630536f0e,2022-01-10,93.4128
30702b50-7e0e-442a-ba11-2c364e509c55,2022-01-10,53.97184
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2022-01-10,41.83616
t410347a-772f-4a0t-a670-07741e2ee99a,2022-01-10,15.015
12a1a723-0157-4ae7-bf37-3b4596047t93,2022-01-10,5.889
0693977f-3943-465f-b3b9-3b0c7f6c3e21,2022-01-10,63.169
693f1b23-9c0t-4e95-a30f-99b244a7e9eb,2022-01-10,169.963
a2fbe594-7630-4tb9-9116-tf712a25a03e,2022-01-10,82.87392
2b762aa6-fc5a-4034-9b72-32b93a34a062,2022-01-10,8.487
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2022-01-10,93.4128
70f71003-073e-443f-att2-40a7bb4004b1,2022-01-10,173.104
61e795f1-0fbf-42f1-90t5-e53762353t50,2022-01-10,44.39104
3f1ea67t-t6f1-4e23-9791-9ta36b7640bt,2022-01-10,60.6784
32a49ab3-6120-46c7-b6f0-0fcbfef21333,2022-01-10,69.14144
4e360ece-t3at-4725-ae14-95ca43b6f4e2,2022-01-10,66.90592
5161a2f7-32e5-4373-9675-3264b19b292f,2022-01-10,52.21536
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2022-01-10,165.426
195743fb-e3ba-4353-9b32-5003ft1fat94,2022-01-10,79.68032
2367607t-a634-410f-3a67-720ec63433ff,2022-01-10,88.94176
ae5193a0-et21-493e-b12t-aa42fefbe43b,2022-01-10,38.3232
tct7f1e6-5c91-425c-a0bf-5b4b31fc2901,2022-01-10,73.29312
750431f9-c24c-41t1-9b31-0a594c9052et,2022-01-10,55.56864
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2022-01-10,81.59648
214tc063-c7f1-40f3-bcae-77034eetat3c,2022-01-10,64.03168
fff7021t-35t1-4b33-3015-7747437t2704,2022-01-10,135.761
ef2tc230-3ac6-41t2-aa15-2b375527tc2f,2022-01-10,153.909
76bee311-t330-49t4-379a-0993c3eb3420,2022-01-10,165.426
4ae537c0-b035-4622-3bf6-94e2694e6209,2022-01-10,90.05952
3317tc13-25bt-4a36-3290-t6c6b9t9f751,2022-01-10,62.471
e7ff5414-5ba3-4af5-b6f1-b1bcta60e10a,2022-01-10,87.66432
0066eba3-et5t-46c3-3t2e-3e69c5216173,2022-01-10,74.2512
cf733933-f233-450a-9b65-5f4t7331tae0,2022-01-10,86.86592
0366b1e3-fc43-479e-b9ce-333t3tf949b9,2022-01-10,47.1056
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-01-10,40.23936
5b3ebe3t-c10b-47a3-9a25-91aa3792cce7,2022-01-10,116.217
324f6235-ef7f-4t94-3t33-7417t5tc660b,2022-01-10,94.69024
51c7202a-bf3t-45ec-3331-033456477b6c,2022-01-10,54.92992
45eb7tba-f20c-43aa-bf39-c6fbce722ba7,2022-01-10,111.331
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-01-10,21.459
6505ccc7-73a3-435b-b2t3-ceaff33ccb13,2022-01-10,68.753
4aet207c-1259-4797-3426-1506215a7f23,2022-01-10,70.57856
f36ba953-43f5-40c5-3e24-6303ff0tc033,2022-01-10,85.10944
tt32a5e0-9363-432t-b103-23f31605c349,2022-01-10,172.755
32t96c66-b6b0-4111-b3a2-0b37ct09463f,2022-01-10,86.70624
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-01-10,154.258
t9tbba2c-4ca5-4c33-3317-0t55f3ccb692,2022-01-10,60.99776
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-01-10,22.77
3bbt2547-5b61-43b9-3317-0543c5226ct2,2022-01-10,41.182
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-01-10,52.37504
33b3e01f-tbf3-4fa3-9ffe-tef3a9e9f43b,2022-01-10,43.43296
1793706b-30ab-4021-aat9-510t39465ab2,2022-01-10,42.3152
t712e337-7a7f-46b2-3e5t-2704bf650a5a,2022-01-10,73.4528
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-01-10,66.659
61f60c56-10f1-440a-b142-936t0454t331,2022-01-10,48.22336
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-01-10,37.5248
3btf0619-ff03-4c7c-3c9b-e0c90326c7f2,2022-01-10,92.6144
4t03507a-6631-4576-9e6f-4267ta133979,2022-01-10,39.60064
32b0t5c1-e0c0-4c66-92f6-6b6a46473ef3,2022-01-10,46.78624
c79t192e-3e23-4792-b736-9c950539fet5,2022-01-10,73.93184
5052c33a-e605-434t-3294-6aa4034bb690,2022-01-10,53.97184
09tefb30-7cca-403t-a4e9-ebbcea913b40,2022-01-10,122.848
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-01-10,44.7104
a440e6t5-c9c7-463b-a0f5-102779c5a915,2022-01-10,86.06752
3c3te021-0143-4a39-ab33-177e9a066b45,2022-01-10,7.728
767c3e14-9139-4cae-94c5-ctt7e5t63402,2022-01-10,13.041
ebc9f9a0-ecta-4bta-3e0b-9c6t0eb6e755,2022-01-10,42.3152
39c3c3tc-32b2-4f34-9t45-0f44b5f25e95,2022-01-10,41.19744
3a7732c2-20tf-4eft-93ct-2ef35f3ce7be,2022-01-10,49.66048
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-01-10,154.607
04433e56-e223-41c5-965e-7515eate1ce7,2022-01-10,108.888
fa9f0425-5e06-431t-315e-527t326370f2,2022-01-10,81.666
0t14b460-9c5t-434a-9649-5efcc363tefc,2022-01-10,56.538
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-01-10,17.316
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-01-10,106.794
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-01-10,156.352
9fb9190a-124e-43ea-3ae6-7e035a4fe16t,2022-01-11,128.432
f316bbe5-3434-4c70-b733-761a5963bca1,2022-01-11,35.249
9fc1fe1t-55c3-4436-9t02-175fc2cf3cb3,2022-01-11,80.27
3at99aft-96t1-4bt7-3545-2cecea956tf4,2022-01-11,43.974
c3e3aee2-19b6-4ee6-962f-c67512efa3ff,2022-01-11,152.164
3e33t53e-cf09-4991-95cc-197276bf40f4,2022-01-11,32.913
4162ae33-0c49-44e6-3aa4-3403244cc6f4,2022-01-11,171.359
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-01-11,42.927
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-01-11,131.922
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-01-11,50.954
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-01-11,70.847
9fb9190a-124e-43ea-3ae6-7e035a4fe16t,2022-01-12,146.58
f316bbe5-3434-4c70-b733-761a5963bca1,2022-01-12,158.097
b321a3c3-3b24-44c3-bf37-a723b95ta753,2022-01-12,93.183
9fc1fe1t-55c3-4436-9t02-175fc2cf3cb3,2022-01-12,64.216
3at99aft-96t1-4bt7-3545-2cecea956tf4,2022-01-12,82.015
c3e3aee2-19b6-4ee6-962f-c67512efa3ff,2022-01-12,116.566
3e33t53e-cf09-4991-95cc-197276bf40f4,2022-01-12,31.464
4162ae33-0c49-44e6-3aa4-3403244cc6f4,2022-01-12,69.451
6937ce35-a674-450e-9aa3-2c9c5151f31b,2022-01-12,91.438
fb2eta15-b7ef-4cet-3473-fca3f3tbetca,2022-01-12,51.303
341ab39c-5a9e-4336-a26a-9553e23443ee,2022-01-12,44.672
59049527-33e3-4cat-b22f-cb05aaf06e19,2022-01-12,129.828
