subscription_id,month,sales_amount,cost_amount,profit
79feeb36-97tc-4950-3257-fc223ae3bt7a,2022-09,359.0,73.639,285.361
79feeb36-97tc-4950-3257-fc223ae3bt7a,2022-10,360.99,161.936,199.054
79feeb36-97tc-4950-3257-fc223ae3bt7a,2022-11,359.0,85.505,273.495
79feeb36-97tc-4950-3257-fc223ae3bt7a,2022-12,359.0,68.055,290.945
79feeb36-97tc-4950-3257-fc223ae3bt7a,2023-01,359.0,0.0,359.0
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2022-09,29.0,52.05568,-23.055680000000002
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2022-10,29.0,49.82016,-20.82016
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2022-11,29.0,38.00384,-9.003839999999997
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2022-12,29.0,65.62848,-36.628479999999996
7t32a615-2c01-4bf0-b4b2-4a3bc277f7bb,2023-01,29.0,0.0,29.0
7t352052-3e5t-43t7-932b-9620034451t3,2022-09,229.0,116.915,112.085
7t352052-3e5t-43t7-932b-9620034451t3,2022-10,229.0,124.593,104.407
7t352052-3e5t-43t7-932b-9620034451t3,2022-11,229.0,141.345,87.655
7t352052-3e5t-43t7-932b-9620034451t3,2022-12,229.0,45.37,183.63
7t352052-3e5t-43t7-932b-9620034451t3,2023-01,229.0,0.0,229.0
7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,2022-09,29.0,91.816,-62.816
7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,2022-10,29.0,46.94592,-17.94592
7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,2022-11,29.0,37.5248,-8.524799999999999
7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,2022-12,29.0,46.46688,-17.466880000000003
7tatc6f3-e26t-4562-3ec7-6bc3170t1ce1,2023-01,29.0,0.0,29.0
7tb47047-7137-43t3-369b-e9110339c026,2022-09,299.0,97.72,201.28
7tb47047-7137-43t3-369b-e9110339c026,2022-10,299.0,170.312,128.688
7tb47047-7137-43t3-369b-e9110339c026,2022-11,299.0,77.827,221.173
7tb47047-7137-43t3-369b-e9110339c026,2022-12,299.0,108.888,190.112
7tb47047-7137-43t3-369b-e9110339c026,2023-01,299.0,0.0,299.0
90f0fa33-9efa-4be5-922e-56t3ct6ffe0t,2022-09,29.0,85.90784,-56.90783999999999
90f0fa33-9efa-4be5-922e-56t3ct6ffe0t,2022-10,29.0,53.97184,-24.97184
90f0fa33-9efa-4be5-922e-56t3ct6ffe0t,2022-11,29.0,58.60256,-29.602559999999997
90f0fa33-9efa-4be5-922e-56t3ct6ffe0t,2022-12,29.0,43.1136,-14.113599999999998
90f0fa33-9efa-4be5-922e-56t3ct6ffe0t,2023-01,29.0,0.0,29.0
913e3052-e1cf-4b76-a6b2-e43t30t06454,2022-02,106.8,0.0,106.8
9191a6ac-276b-45c1-b72b-32c5220f5c7a,2022-09,259.0,108.539,150.461
9191a6ac-276b-45c1-b72b-32c5220f5c7a,2022-10,259.0,41.531,217.469
9191a6ac-276b-45c1-b72b-32c5220f5c7a,2022-11,259.0,70.847,188.15300000000002
9191a6ac-276b-45c1-b72b-32c5220f5c7a,2022-12,259.0,129.828,129.172
9191a6ac-276b-45c1-b72b-32c5220f5c7a,2023-01,259.0,0.0,259.0
92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,2022-09,0.0,58.2832,-58.2832
92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,2022-10,0.0,47.74432,-47.74432
92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,2022-11,0.0,84.6304,-84.6304
92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,2022-12,0.0,41.19744,-41.19744
92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,2023-01,0.0,0.0,0.0
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2022-09,229.0,117.613,111.387
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2022-10,229.0,165.426,63.57400000000001
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2022-11,243.86,139.949,103.911
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2022-12,229.0,120.754,108.246
94c3bc31-abat-44eb-9ct2-6ce3a9473ft2,2023-01,229.0,0.0,229.0
97c21ccc-5t2e-4356-9cec-c07702a39047,2022-09,399.0,53.133,345.867
97c21ccc-5t2e-4356-9cec-c07702a39047,2022-10,399.0,79.799,319.201
97c21ccc-5t2e-4356-9cec-c07702a39047,2022-11,385.7,79.998,305.702
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-09,399.0,95.277,303.723
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-10,400.09,66.659,333.431
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-11,400.99,52.001,348.98900000000003
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2022-12,399.0,127.036,271.964
9ab7b3t3-c9c7-4e3c-3c7f-5bf95659t4b2,2023-01,399.0,0.0,399.0
9e2fec30-be31-4tf4-9594-t65330e4be19,2022-09,0.0,75.52864,-75.52864
9e2fec30-be31-4tf4-9594-t65330e4be19,2022-10,0.0,57.00576,-57.00576
9e2fec30-be31-4tf4-9594-t65330e4be19,2022-11,0.0,94.37088,-94.37088
9e2fec30-be31-4tf4-9594-t65330e4be19,2022-12,0.0,39.1216,-39.1216
9e2fec30-be31-4tf4-9594-t65330e4be19,2023-01,0.0,0.0,0.0
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-08,5.67,0.0,5.67
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-09,396.65999999999997,174.5,222.15999999999997
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-10,407.74,83.411,324.329
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-11,380.28,121.801,258.479
9e39fct4-694b-4c52-a700-266a49bet5e1,2022-12,420.5,67.357,353.14300000000003
9e39fct4-694b-4c52-a700-266a49bet5e1,2023-01,349.0,0.0,349.0
9f7c7274-2365-4t00-a63e-t33430921b39,2022-09,29.0,64.6704,-35.6704
9f7c7274-2365-4t00-a63e-t33430921b39,2022-10,29.0,0.0,29.0
9f7c7274-2365-4t00-a63e-t33430921b39,2022-11,13.53,0.0,13.53
9f7c7274-2365-4t00-a63e-t33430921b39,2022-12,0.0,81.91584,-81.91584
9f7c7274-2365-4t00-a63e-t33430921b39,2023-02,29.0,0.0,29.0
9f7c7274-2365-4t00-a63e-t33430921b39,2023-03,29.0,0.0,29.0
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2022-10,229.0,0.0,229.0
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2022-11,229.0,0.0,229.0
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2022-12,229.0,170.661,58.339
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2023-01,229.0,0.0,229.0
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2023-02,229.0,0.0,229.0
a101etc3-39bf-446b-3t6t-1b3bf51b2255,2023-03,229.0,0.0,229.0
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2022-09,29.0,47.42496,-18.42496
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2022-10,29.0,81.59648,-52.59648
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2022-11,29.0,57.96384,-28.963839999999998
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2022-12,29.0,66.42688,-37.42688
a1t59723-9cc9-4aa7-bbb2-550a33ebaaf4,2023-01,29.0,0.0,29.0
a2fbe594-7630-4tb9-9116-tf712a25a03e,2022-09,29.0,49.18144,-20.181440000000002
a2fbe594-7630-4tb9-9116-tf712a25a03e,2022-10,29.0,82.87392,-53.87392
a2fbe594-7630-4tb9-9116-tf712a25a03e,2022-11,29.0,59.24128,-30.241280000000003
a2fbe594-7630-4tb9-9116-tf712a25a03e,2022-12,29.0,93.4128,-64.4128
a2fbe594-7630-4tb9-9116-tf712a25a03e,2023-01,29.0,0.0,29.0
a351f2ae-3230-473c-a0b1-ea1533e93c06,2022-09,29.0,65.62848,-36.628479999999996
a351f2ae-3230-473c-a0b1-ea1533e93c06,2022-10,29.0,79.36096,-50.360960000000006
a351f2ae-3230-473c-a0b1-ea1533e93c06,2022-11,29.0,44.23136,-15.231360000000002
a351f2ae-3230-473c-a0b1-ea1533e93c06,2022-12,29.0,81.4368,-52.436800000000005
a351f2ae-3230-473c-a0b1-ea1533e93c06,2023-01,29.0,0.0,29.0
a3bae1f9-7379-434f-9643-000e4996c205,2022-09,259.0,37.343,221.65699999999998
a3bae1f9-7379-434f-9643-000e4996c205,2022-10,259.0,75.384,183.61599999999999
a3bae1f9-7379-434f-9643-000e4996c205,2022-11,259.0,122.499,136.501
a3bae1f9-7379-434f-9643-000e4996c205,2022-12,259.0,65.263,193.737
a3bae1f9-7379-434f-9643-000e4996c205,2023-01,259.0,0.0,259.0
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-08,29.0,0.0,29.0
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-09,29.0,46.78624,-17.78624
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-10,58.0,44.7104,13.2896
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-11,29.0,65.30912,-36.30911999999999
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2022-12,58.0,70.09952,-12.099519999999998
a3bt61f2-7b30-430e-b6ft-034790t0ebaf,2023-01,29.0,0.0,29.0
a440e6t5-c9c7-463b-a0f5-102779c5a915,2022-02,145.0,0.0,145.0
a440e6t5-c9c7-463b-a0f5-102779c5a915,2022-03,93.55000000000001,0.0,93.55000000000001
a515bt4c-b7ee-43c3-3eb6-45f6f1713736,2022-09,49.0,32.844,16.156
a515bt4c-b7ee-43c3-3eb6-45f6f1713736,2022-10,49.0,17.94,31.06
a515bt4c-b7ee-43c3-3eb6-45f6f1713736,2022-11,49.0,15.87,33.13
a515bt4c-b7ee-43c3-3eb6-45f6f1713736,2022-12,49.0,16.974,32.025999999999996
a515bt4c-b7ee-43c3-3eb6-45f6f1713736,2023-01,49.0,0.0,49.0
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2022-09,29.0,56.04768,-27.04768
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2022-10,29.0,93.4128,-64.4128
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2022-11,29.0,95.64832,-66.64832
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2022-12,29.0,45.5088,-16.5088
a5tb05e0-3252-4tt4-9a56-4bcf0c945752,2023-01,29.0,0.0,29.0
a93fba17-ce12-45f6-b396-26ft7a96b997,2022-09,29.0,74.2512,-45.2512
a93fba17-ce12-45f6-b396-26ft7a96b997,2022-10,29.0,48.86208,-19.86208
a93fba17-ce12-45f6-b396-26ft7a96b997,2022-11,29.0,36.88608,-7.88608
a93fba17-ce12-45f6-b396-26ft7a96b997,2022-12,29.0,45.5088,-16.5088
a93fba17-ce12-45f6-b396-26ft7a96b997,2023-01,29.0,0.0,29.0
ab1atc6c-0124-4b3t-af23-af6371etee45,2022-09,73.13,167.869,-94.739
ab1atc6c-0124-4b3t-af23-af6371etee45,2022-10,74.9,36.645,38.255
ab1atc6c-0124-4b3t-af23-af6371etee45,2022-11,81.69,107.841,-26.150999999999996
ab1atc6c-0124-4b3t-af23-af6371etee45,2022-12,97.62,89.693,7.927000000000007
ab1atc6c-0124-4b3t-af23-af6371etee45,2023-01,69.0,0.0,69.0
ace333c1-4447-4924-a517-7e9b0t4eea24,2022-09,29.0,39.92,-10.920000000000002
ace333c1-4447-4924-a517-7e9b0t4eea24,2022-10,29.0,32.7344,-3.734400000000001
ace333c1-4447-4924-a517-7e9b0t4eea24,2022-11,29.0,67.38496,-38.38496000000001
ace333c1-4447-4924-a517-7e9b0t4eea24,2022-12,29.0,66.42688,-37.42688
ace333c1-4447-4924-a517-7e9b0t4eea24,2023-01,29.0,0.0,29.0
ae5193a0-et21-493e-b12t-aa42fefbe43b,2022-09,29.0,68.18336,-39.18335999999999
ae5193a0-et21-493e-b12t-aa42fefbe43b,2022-10,29.0,38.3232,-9.3232
ae5193a0-et21-493e-b12t-aa42fefbe43b,2022-11,29.0,84.31104,-55.311040000000006
ae5193a0-et21-493e-b12t-aa42fefbe43b,2022-12,29.0,60.51872,-31.518720000000002
ae5193a0-et21-493e-b12t-aa42fefbe43b,2023-01,29.0,0.0,29.0
af64ea96-c557-4t69-9564-7beb374396c9,2022-09,29.0,86.2272,-57.227199999999996
af64ea96-c557-4t69-9564-7beb374396c9,2022-10,29.0,83.67232,-54.67232
af64ea96-c557-4t69-9564-7beb374396c9,2022-11,29.0,49.82016,-20.82016
af64ea96-c557-4t69-9564-7beb374396c9,2022-12,29.0,74.41088,-45.410880000000006
af64ea96-c557-4t69-9564-7beb374396c9,2023-01,29.0,0.0,29.0
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-09,49.0,33.534,15.466000000000001
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-10,49.0,22.77,26.23
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-11,49.0,26.013,22.987
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2022-12,49.0,17.871,31.129
b24f14e3-ce6a-4352-35ab-bft13ea4644f,2023-01,49.0,0.0,49.0
b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,2022-09,29.0,90.2192,-61.2192
b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,2022-10,29.0,83.67232,-54.67232
b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,2022-11,29.0,79.52064,-50.52064
b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,2022-12,29.0,44.39104,-15.391039999999997
b37cfe9t-1637-4b7t-3b2b-cae2bf96e096,2023-01,29.0,0.0,29.0
b3f57eff-f47t-4947-be69-306b30fb00ft,2022-09,34.0,16.302,17.698
b3f57eff-f47t-4947-be69-306b30fb00ft,2022-10,34.0,8.541,25.459
b3f57eff-f47t-4947-be69-306b30fb00ft,2022-11,34.0,11.232,22.768
b3f57eff-f47t-4947-be69-306b30fb00ft,2022-12,34.0,8.619,25.381
b3f57eff-f47t-4947-be69-306b30fb00ft,2023-01,34.0,0.0,34.0
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-09,49.0,26.496,22.504
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-10,49.0,21.459,27.541
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-11,49.0,17.871,31.129
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2022-12,49.0,9.039,39.961
b4653c2b-b909-4a90-b99b-6f3t30c0b43f,2023-01,49.0,0.0,49.0
b5tf0b16-23f3-447b-a5a4-9696fcbec33e,2022-09,29.0,37.84416,-8.844160000000002
b5tf0b16-23f3-447b-a5a4-9696fcbec33e,2022-10,29.0,69.78016,-40.780159999999995
b5tf0b16-23f3-447b-a5a4-9696fcbec33e,2022-11,29.0,63.872,-34.872
b5tf0b16-23f3-447b-a5a4-9696fcbec33e,2022-12,29.0,64.51072,-35.510720000000006
b5tf0b16-23f3-447b-a5a4-9696fcbec33e,2023-01,29.0,0.0,29.0
b663ae09-fb9c-4te6-3960-ab1a3262f500,2022-09,260.99,51.652,209.33800000000002
b663ae09-fb9c-4te6-3960-ab1a3262f500,2022-10,259.0,145.882,113.118
b663ae09-fb9c-4te6-3960-ab1a3262f500,2022-11,259.0,78.874,180.126
b663ae09-fb9c-4te6-3960-ab1a3262f500,2022-12,259.0,40.135,218.865
b663ae09-fb9c-4te6-3960-ab1a3262f500,2023-01,259.0,0.0,259.0
b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,2022-09,29.0,90.69824,-61.69824
b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,2022-10,29.0,68.18336,-39.18335999999999
b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,2022-11,29.0,34.3312,-5.331200000000003
b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,2022-12,29.0,51.41696,-22.416960000000003
b779t2f1-ct04-4f3b-bt3f-a06fc635c23c,2023-01,29.0,0.0,29.0
b793bc43-461a-4ttc-3929-e7c37afa7b52,2022-09,29.0,48.38304,-19.38304
b793bc43-461a-4ttc-3929-e7c37afa7b52,2022-10,29.0,86.86592,-57.86592
b793bc43-461a-4ttc-3929-e7c37afa7b52,2022-11,29.0,42.79424,-13.794240000000002
b793bc43-461a-4ttc-3929-e7c37afa7b52,2022-12,29.0,87.34496,-58.34496
b793bc43-461a-4ttc-3929-e7c37afa7b52,2023-01,29.0,0.0,29.0
b7b1014e-659t-43tt-3039-t46f34a3e6be,2022-09,29.0,54.13152,-25.131520000000002
b7b1014e-659t-43tt-3039-t46f34a3e6be,2022-10,29.0,51.0976,-22.0976
b7b1014e-659t-43tt-3039-t46f34a3e6be,2022-11,29.0,70.41888,-41.41888
b7b1014e-659t-43tt-3039-t46f34a3e6be,2022-12,29.0,69.4608,-40.460800000000006
b7b1014e-659t-43tt-3039-t46f34a3e6be,2023-01,29.0,0.0,29.0
bf35a203-77cb-4aca-a1f4-0f060be79341,2022-09,29.0,93.89184,-64.89184
bf35a203-77cb-4aca-a1f4-0f060be79341,2022-10,29.0,63.872,-34.872
bf35a203-77cb-4aca-a1f4-0f060be79341,2022-11,29.0,65.62848,-36.628479999999996
bf35a203-77cb-4aca-a1f4-0f060be79341,2022-12,29.0,91.0176,-62.0176
bf35a203-77cb-4aca-a1f4-0f060be79341,2023-01,29.0,0.0,29.0
bfc452ec-1431-4fet-b45t-6teaaac3f024,2022-09,229.0,132.62,96.38
bfc452ec-1431-4fet-b45t-6teaaac3f024,2022-10,229.0,137.506,91.494
bfc452ec-1431-4fet-b45t-6teaaac3f024,2022-11,229.0,97.022,131.978
bfc452ec-1431-4fet-b45t-6teaaac3f024,2022-12,229.0,142.741,86.25899999999999
bfc452ec-1431-4fet-b45t-6teaaac3f024,2023-01,229.0,0.0,229.0
btfe4et4-93c5-4f45-a92f-1t04et7327ft,2022-09,29.0,53.81216,-24.81216
btfe4et4-93c5-4f45-a92f-1t04et7327ft,2022-10,29.0,90.2192,-61.2192
btfe4et4-93c5-4f45-a92f-1t04et7327ft,2022-11,29.0,95.808,-66.808
btfe4et4-93c5-4f45-a92f-1t04et7327ft,2022-12,29.0,57.64448,-28.64448
btfe4et4-93c5-4f45-a92f-1t04et7327ft,2023-01,29.0,0.0,29.0
c01a40aa-t0t7-4eb7-bc70-91073b1f176a,2022-09,379.0,157.05,221.95
c01a40aa-t0t7-4eb7-bc70-91073b1f176a,2022-10,379.0,112.727,266.273
c01a40aa-t0t7-4eb7-bc70-91073b1f176a,2022-11,379.0,121.103,257.897
c01a40aa-t0t7-4eb7-bc70-91073b1f176a,2022-12,379.0,168.916,210.084
c01a40aa-t0t7-4eb7-bc70-91073b1f176a,2023-01,379.0,0.0,379.0
c126fcfe-1213-40e3-936a-ftt34326tt25,2022-09,0.0,90.05952,-90.05952
c126fcfe-1213-40e3-936a-ftt34326tt25,2022-10,0.0,41.83616,-41.83616
c126fcfe-1213-40e3-936a-ftt34326tt25,2022-11,0.0,70.09952,-70.09952
c126fcfe-1213-40e3-936a-ftt34326tt25,2022-12,0.0,65.14944,-65.14944
c126fcfe-1213-40e3-936a-ftt34326tt25,2023-01,0.0,0.0,0.0
c2605c13-4979-451a-36a1-4a3c91fe6366,2022-09,29.0,33.37312,-4.37312
c2605c13-4979-451a-36a1-4a3c91fe6366,2022-10,29.0,50.77824,-21.778239999999997
c2605c13-4979-451a-36a1-4a3c91fe6366,2022-11,29.0,86.06752,-57.06752
c2605c13-4979-451a-36a1-4a3c91fe6366,2022-12,29.0,81.4368,-52.436800000000005
c2605c13-4979-451a-36a1-4a3c91fe6366,2023-01,29.0,0.0,29.0
c33tab17-t497-4547-3371-69cf1e11074f,2022-09,29.0,50.77824,-21.778239999999997
c33tab17-t497-4547-3371-69cf1e11074f,2022-10,29.0,92.93376,-63.93376000000001
c33tab17-t497-4547-3371-69cf1e11074f,2022-11,29.0,60.51872,-31.518720000000002
c33tab17-t497-4547-3371-69cf1e11074f,2022-12,29.0,61.4768,-32.4768
c33tab17-t497-4547-3371-69cf1e11074f,2023-01,29.0,0.0,29.0
c35a4653-992c-43t3-9a1b-219aca91e03f,2022-09,229.0,114.821,114.179
c35a4653-992c-43t3-9a1b-219aca91e03f,2022-10,229.0,48.511,180.489
c35a4653-992c-43t3-9a1b-219aca91e03f,2022-11,229.0,110.633,118.367
c35a4653-992c-43t3-9a1b-219aca91e03f,2022-12,229.0,132.62,96.38
c35a4653-992c-43t3-9a1b-219aca91e03f,2023-01,229.0,0.0,229.0
c79t192e-3e23-4792-b736-9c950539fet5,2022-09,29.0,85.10944,-56.109440000000006
c79t192e-3e23-4792-b736-9c950539fet5,2022-10,29.0,73.93184,-44.931839999999994
c79t192e-3e23-4792-b736-9c950539fet5,2022-11,29.0,89.58048,-60.580479999999994
c79t192e-3e23-4792-b736-9c950539fet5,2022-12,29.0,36.88608,-7.88608
c79t192e-3e23-4792-b736-9c950539fet5,2023-01,29.0,0.0,29.0
c903ca6c-1025-4fa9-aa16-6a2232759ec0,2022-09,229.0,56.189,172.811
c903ca6c-1025-4fa9-aa16-6a2232759ec0,2022-10,229.0,147.976,81.024
c903ca6c-1025-4fa9-aa16-6a2232759ec0,2022-11,229.0,96.673,132.327
c903ca6c-1025-4fa9-aa16-6a2232759ec0,2022-12,229.0,134.714,94.286
c903ca6c-1025-4fa9-aa16-6a2232759ec0,2023-01,229.0,0.0,229.0
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-09,29.0,91.49664,-62.49664
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-10,29.0,37.5248,-8.524799999999999
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-11,29.0,67.864,-38.864000000000004
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2022-12,29.0,58.12352,-29.12352
c9f52b5f-0c7f-4743-9fa3-f049c0e36327,2023-01,29.0,0.0,29.0
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2022-09,29.0,57.96384,-28.963839999999998
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2022-10,29.0,41.83616,-12.83616
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2022-11,29.0,31.936,-2.936
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2022-12,29.0,92.29504,-63.29504
cac94bt2-9c3f-4c33-3f53-3t497e2a343t,2023-01,29.0,0.0,29.0
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2022-09,29.0,64.51072,-35.510720000000006
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2022-10,29.0,75.848,-46.848
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2022-11,29.0,64.19136,-35.19136
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2022-12,29.0,61.79616,-32.79616
cb1a1063-31cf-4aa2-b09e-7105b62fa3f6,2023-01,29.0,0.0,29.0
cb7a0ftf-5c5b-46fa-b627-34ct06e3ebt3,2022-09,240.03,123.895,116.135
cb7a0ftf-5c5b-46fa-b627-34ct06e3ebt3,2022-10,128.71,86.552,42.158
cf733933-f233-450a-9b65-5f4t7331tae0,2022-04,-145.0,0.0,-145.0
cf733933-f233-450a-9b65-5f4t7331tae0,2022-05,-145.0,0.0,-145.0
cf733933-f233-450a-9b65-5f4t7331tae0,2022-06,-145.0,0.0,-145.0
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-09,29.0,51.41696,-22.416960000000003
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-10,29.0,40.23936,-11.239359999999998
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-11,29.0,42.63456,-13.63456
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2022-12,29.0,53.33312,-24.33312
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2023-01,29.0,0.0,29.0
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2023-02,29.0,0.0,29.0
e0a43e3a-1243-4ea3-bc53-c79tta34c320,2023-03,29.0,0.0,29.0
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-08,34.0,0.0,34.0
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-09,34.0,11.622,22.378
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-10,68.0,17.316,50.684
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-11,34.0,11.895,22.105
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2022-12,68.0,17.043,50.957
e20f1t13-9ftc-4157-9c34-ae4f0430f19c,2023-01,34.0,0.0,34.0
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-09,29.0,84.94976,-55.94976
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-10,29.0,52.37504,-23.37504
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-11,58.0,75.0496,-17.049599999999998
e2700a53-7550-4c67-30ff-ec3936770b4c,2022-12,29.0,80.31904,-51.31904
e2700a53-7550-4c67-30ff-ec3936770b4c,2023-01,29.0,0.0,29.0
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-09,385.7,77.478,308.222
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-10,399.0,154.607,244.393
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-11,399.0,156.701,242.299
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2022-12,299.0,91.438,207.562
e2t6e533-b71e-404a-3615-6c5ea43cbt41,2023-01,0.0,0.0,0.0
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-09,299.0,74.337,224.663
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-10,299.0,154.258,144.742
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-11,299.0,146.929,152.071
e332ea53-2e66-4297-b753-32f6b34b5a06,2022-12,299.0,49.209,249.791
e332ea53-2e66-4297-b753-32f6b34b5a06,2023-01,299.0,0.0,299.0
e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,2022-09,229.0,149.721,79.279
e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,2022-10,229.0,169.963,59.037000000000006
e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,2022-11,229.0,49.209,179.791
e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,2022-12,229.0,160.191,68.809
e40f35b9-9694-4e03-3aeb-c7ce33tce3f0,2023-01,229.0,0.0,229.0
e4t9419a-9964-46b4-3913-22163472c005,2022-09,29.0,39.28128,-10.281280000000002
e4t9419a-9964-46b4-3913-22163472c005,2022-10,29.0,40.23936,-11.239359999999998
e4t9419a-9964-46b4-3913-22163472c005,2022-11,29.0,58.92192,-29.92192
e4t9419a-9964-46b4-3913-22163472c005,2022-12,29.0,51.896,-22.896
e4t9419a-9964-46b4-3913-22163472c005,2023-01,29.0,0.0,29.0
e5090c2e-134e-46bb-a20b-3524c35b323f,2022-09,229.0,169.963,59.037000000000006
e5090c2e-134e-46bb-a20b-3524c35b323f,2022-10,29.55,164.728,-135.178
e7ff5414-5ba3-4af5-b6f1-b1bcta60e10a,2022-09,29.0,45.5088,-16.5088
e7ff5414-5ba3-4af5-b6f1-b1bcta60e10a,2022-10,29.0,87.66432,-58.664320000000004
e7ff5414-5ba3-4af5-b6f1-b1bcta60e10a,2022-11,29.0,77.76416,-48.764160000000004
e7ff5414-5ba3-4af5-b6f1-b1bcta60e10a,2022-12,29.0,92.13536,-63.135360000000006
