invoicing_period_id,subscription_id,cost,calculated_cost,license_id,start,end,description,product,type,month,vat,created_at,bookkeeping_account
16f1361b-9372-45e9-ae68-a05ef1d01801,9191a6ac-276b-45c1-b72b-32c5220f5c7a,299,299,,2023-01-01,2023-01-31,Subscription 20GB,subscription_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,29,29,,2023-01-01,2023-01-31,Fixed number,pbx_number,Product,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3051
16f1361b-9372-45e9-ae68-a05ef1d01801,e991cc6e-443c-4b3b-3931-506243f4f3be,299,299,,2023-01-01,2023-01-31,Subscription Mex 20GB,subscription_mex_20gb,Product,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3000
16f1361b-9372-45e9-ae68-a05ef1d01801,9191a6ac-276b-45c1-b72b-32c5220f5c7a,-40,-40,,2023-01-01,2023-01-31,Black Friday Sale - Subscription 20GB,subscription_20gb,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,92c5230e-1a2c-4atc-bb2t-5eb2e213a9te,-29,-29,,2023-01-01,2023-01-31,Black Friday Sale - Fixed number,pbx_number,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,5ae5afef-9b67-4f57-3b3a-fcbf9b9334t7,-29,-29,,2023-01-01,2023-01-31,Black Friday Sale - Fixed number,pbx_number,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,3733
16f1361b-9372-45e9-ae68-a05ef1d01801,e991cc6e-443c-4b3b-3931-506243f4f3be,-40,-40,,2023-01-01,2023-01-31, Black Friday Sale (inkl. MEX) - Subscription Mex 20GB,subscription_mex_20gb,Adjustment,2023-01-01,0.25,2023-01-11T11:15:58.890482+01:00,0
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,22.4,22.4,,2022-12-05,2022-12-26,"7 Roaming Outgoing SMS in PHL (3u, 100a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,16,16,,2022-12-22,2022-12-23,"5 Roaming Outgoing SMS in PHL (3u, 100a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,128,128,,2022-12-08,2022-12-08,"1 Roaming Incoming Call in PHL - 16m0s (3u, 100a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,100.79,100.79,,2022-12-23,2022-12-23,"1 Roaming Outgoing Call in PHL - 5m0s (3u, 100a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,722.37,722.37,,2022-12-22,2022-12-22,"3 Roaming Outgoing Calls in PHL to DK - 36m0s (3u, 1a)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,101.58,101.58,,2022-12-13,2022-12-22,"2 Roaming Outgoing Calls in PHL to PH - 5m0s (3u, 3u)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
16f1361b-9372-45e9-ae68-a05ef1d01801,4363cfae-5111-4329-ae2c-1a9et2a24f3e,0.01,0.01,,2022-12-18,2022-12-18,"Roaming Data in PHL - 14KiB (3u, 3u)",,Usage,2022-12-01,0,2023-01-11T11:15:58.929035+01:00,3041
